sep=;
Astrée Analysis Report
1. Results
1.1. Data flow
Variable;Function;Access;Process;Application;Core;Data races;Shared variable;Variable class;Location
Out_AccZ_g_dsp_value;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:933.4-24
Out_AccZ_Mss_altObs_noiseVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:385.3-36
Out_AccZ_Mss_altObs_noiseVariance;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:799.36-69
Out_AccZ_Mss_altObs_processVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:386.3-38
Out_AccZ_Mss_altObs_processVariance;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:800.44-79
Out_AccZ_Mss_altObs_valid;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:387.3-28
Out_AccZ_Mss_altObs_valid;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:802.36-61
Out_AccZ_Mss_altObs_value;STEP_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:409.39-64
Out_AccZ_Mss_altObs_value;STEP_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:429.4-29
Out_AccZ_Mss_altObs_value;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:382.3-28
Out_AccZ_Mss_altObs_value;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:801.46-71
Out_AccZ_Mss_heiObs_noiseVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:368.3-36
Out_AccZ_Mss_heiObs_processVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:369.3-38
Out_AccZ_Mss_heiObs_value;STEP_HeightObserver;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:402.63-88
Out_AccZ_Mss_heiObs_value;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:365.3-28
Out_Altitude_m_altObs_noiseVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:403.3-38
Out_Altitude_m_altObs_noiseVariance;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:792.48-83
Out_Altitude_m_altObs_processVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:404.3-40
Out_Altitude_m_altObs_processVariance;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:793.50-87
Out_Altitude_m_altObs_valid;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:405.3-30
Out_Altitude_m_altObs_valid;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:794.40-67
Out_Altitude_m_altObs_value;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:400.3-30
Out_Altitude_m_altObs_value;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:791.40-67
Out_Altitude_m_dsp_noiseVariance;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:883.45-77
Out_Altitude_m_dsp_noiseVariance;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:929.4-36
Out_Altitude_m_dsp_processVariance;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:884.47-81
Out_Altitude_m_dsp_processVariance;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:924.4-38
Out_Altitude_m_dsp_processVariance;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:930.4-38
Out_Altitude_m_dsp_valid;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:885.37-61
Out_Altitude_m_dsp_valid;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:925.4-28
Out_Altitude_m_dsp_valid;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;core local;copter_var2_4.c:931.4-28
Out_Altitude_m_dsp_value;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:882.37-61
Out_Altitude_m_dsp_value;TASK_T4_HeightObserver;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;yes;yes;global;copter_var2_4.c:865.37-61
Out_Altitude_m_dsp_value;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:923.4-28
Out_Altitude_m_dsp_value;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:928.4-28
Out_Altitude_m_heiObs_noiseVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:386.3-38
Out_Altitude_m_heiObs_processVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:387.3-40
Out_Altitude_m_heiObs_valid;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:388.3-30
Out_Altitude_m_heiObs_value;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:383.3-30
Out_angleX_RAD_attObs;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:878.34-55
Out_angleX_RAD_attObs;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;global;AttitudeObserver.c:403.3-24
Out_angleX_RAD_attObs;TASK_T4_HeightObserver;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;yes;yes;global;copter_var2_4.c:866.34-55
Out_angleX_RAD_rem;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:808.31-49
Out_angleX_RAD_rem;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:939.4-22
Out_angleY_RAD_attObs;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:879.34-55
Out_angleY_RAD_attObs;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;global;AttitudeObserver.c:386.3-24
Out_angleY_RAD_attObs;TASK_T4_HeightObserver;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;yes;yes;global;copter_var2_4.c:867.34-55
Out_angleY_RAD_rem;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:809.31-49
Out_angleY_RAD_rem;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:940.4-22
Out_angularRateX_RADs_attObs;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:408.3-31
Out_angularRateX_RADs_dsp_noiseVariance;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;no;no;process local;copter_var2_4.c:905.4-43
Out_angularRateX_RADs_dsp_processVariance;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;no;no;process local;copter_var2_4.c:906.4-45
Out_angularRateX_RADs_dsp_valid;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;no;no;process local;copter_var2_4.c:907.4-35
Out_angularRateX_RADs_dsp_value;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;no;no;process local;copter_var2_4.c:904.4-35
Out_angularRateY_RADs_attObs;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;no;no;process local;AttitudeObserver.c:391.3-31
Out_angularRateY_RADs_dsp_noiseVariance;TASK_T3_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:850.52-91
Out_angularRateY_RADs_dsp_noiseVariance;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:910.4-43
Out_angularRateY_RADs_dsp_processVariance;TASK_T3_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:851.54-95
Out_angularRateY_RADs_dsp_processVariance;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:911.4-45
Out_angularRateY_RADs_dsp_valid;TASK_T3_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:852.44-75
Out_angularRateY_RADs_dsp_valid;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:912.4-35
Out_angularRateY_RADs_dsp_value;TASK_T3_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:849.44-75
Out_angularRateY_RADs_dsp_value;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:909.4-35
Out_angularRateZ_RADs_dsp;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:819.38-63
Out_angularRateZ_RADs_dsp;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:920.4-29
Out_angularRateZ_RADs_rem;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:810.38-63
Out_angularRateZ_RADs_rem;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:941.4-29
Out_angularStatesX_attObs_angle;STEP_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:403.27-58
Out_angularStatesX_attObs_angle;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:398.3-34
Out_angularStatesX_attObs_angle;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:818.37-68
Out_angularStatesX_attObs_angularRate;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:443.3-40
Out_angularStatesX_attObs_angularRate;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:817.43-80
Out_angularStatesX_attObs_angularState1;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:433.3-42
Out_angularStatesX_attObs_angularState1;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:815.45-84
Out_angularStatesX_attObs_angularState2;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:438.3-42
Out_angularStatesX_attObs_angularState2;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:816.45-84
Out_angularStatesY_attObs_angle;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:428.3-34
Out_angularStatesY_attObs_angle;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:814.37-68
Out_angularStatesY_attObs_angularRate;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:423.3-40
Out_angularStatesY_attObs_angularRate;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:813.43-80
Out_angularStatesY_attObs_angularState1;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:413.3-42
Out_angularStatesY_attObs_angularState1;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:811.45-84
Out_angularStatesY_attObs_angularState2;STEP_AttitudeObserver;write;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;AttitudeObserver.c:418.3-42
Out_angularStatesY_attObs_angularState2;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:812.45-84
Out_distZ_N_altObs_noiseVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;no;no;process local;AltitudeObserver.c:361.3-35
Out_distZ_N_altObs_processVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;no;no;process local;AltitudeObserver.c:362.3-37
Out_distZ_N_altObs_valid;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;no;no;process local;AltitudeObserver.c:363.3-27
Out_distZ_N_altObs_value;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;no;no;process local;AltitudeObserver.c:358.3-27
Out_distZ_N_heiObs_noiseVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:344.3-35
Out_distZ_N_heiObs_processVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:345.3-37
Out_distZ_N_heiObs_valid;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:346.3-27
Out_distZ_N_heiObs_value;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:341.3-27
Out_takeOff_engCtr;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:881.31-49
Out_takeOff_engCtr;TASK_T3_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:842.31-49
Out_takeOff_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;global;EngineController.c:246.71-89
Out_takeOff_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;global;EngineController.c:252.71-89
Out_takeOff_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;global;EngineController.c:287.71-89
Out_takeOff_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;global;EngineController.c:386.38-56
Out_takeOff_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;global;EngineController.c:394.38-56
Out_takeOff_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;global;EngineController.c:238.3-21
Out_takeOff_engCtr;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:820.31-49
Out_takeOff_engCtr;TASK_T4_HeightObserver;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;yes;yes;global;copter_var2_4.c:869.31-49
Out_throttleFront_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:345.64-88
Out_throttleFront_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:326.6-30
Out_throttleFront_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:335.9-33
Out_throttleFront_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:339.9-33
Out_throttleLeft_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:374.64-87
Out_throttleLeft_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:355.6-29
Out_throttleLeft_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:364.9-32
Out_throttleLeft_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:368.9-32
Out_throttleRear_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:282.62-85
Out_throttleRear_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:263.6-29
Out_throttleRear_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:272.9-32
Out_throttleRear_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:276.9-32
Out_throttleRight_engCtr;STEP_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:316.64-88
Out_throttleRight_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:297.6-30
Out_throttleRight_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:306.9-33
Out_throttleRight_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;no;no;process local;EngineController.c:310.9-33
Out_ThrustZ_g_altCon;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;copter_var2_4.c:807.36-56
Out_ThrustZ_g_altCon;STEP_AltitudeController;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AltitudeController.c:100.6-26
Out_ThrustZ_g_altCon;STEP_AltitudeController;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AltitudeController.c:109.9-29
Out_ThrustZ_g_altCon;STEP_AltitudeController;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;no;no;process local;AltitudeController.c:113.9-29
Out_thrustZ_N_attCtr;TASK_T2_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;core local;copter_var2_4.c:829.33-53
Out_thrustZ_N_attCtr;STEP_AttitudeController;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;AttitudeController.c:119.3-23
Out_thrustZ_N_engCtr;TASK_T5_AltitudeObserver;read;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:880.33-53
Out_thrustZ_N_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;global;EngineController.c:378.3-23
Out_thrustZ_N_engCtr;TASK_T4_HeightObserver;read;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;yes;yes;global;copter_var2_4.c:868.33-53
Out_torqueX_NM_attCtr;TASK_T2_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;core local;copter_var2_4.c:830.34-55
Out_torqueX_NM_attCtr;STEP_AttitudeController;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;AttitudeController.c:113.3-24
Out_torqueX_NM_engCtr;TASK_T3_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:844.34-55
Out_torqueX_NM_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;core local;EngineController.c:394.3-24
Out_torqueY_NM_attCtr;TASK_T2_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;core local;copter_var2_4.c:831.34-55
Out_torqueY_NM_attCtr;STEP_AttitudeController;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;AttitudeController.c:107.3-24
Out_torqueY_NM_engCtr;TASK_T3_AttitudeObserver;read;Process 8: T3_AttitudeObserver;OS_App1_Core0;OsCore_Core1;yes;yes;core local;copter_var2_4.c:843.34-55
Out_torqueY_NM_engCtr;STEP_EngineController;write;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;core local;EngineController.c:386.3-24
Out_torqueZ_NM_attCtr;TASK_T2_EngineController;read;Process 7: T2_EngineController;OS_App0_Core1;OsCore_Core1;yes;yes;core local;copter_var2_4.c:832.34-55
Out_torqueZ_NM_attCtr;STEP_AttitudeController;write;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;core local;AttitudeController.c:101.3-24
Out_VelocityZ_Ms_altObs_noiseVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:394.3-40
Out_VelocityZ_Ms_altObs_noiseVariance;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:796.50-87
Out_VelocityZ_Ms_altObs_processVariance;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:395.3-42
Out_VelocityZ_Ms_altObs_processVariance;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:797.52-91
Out_VelocityZ_Ms_altObs_valid;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:396.3-32
Out_VelocityZ_Ms_altObs_valid;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:798.42-71
Out_VelocityZ_Ms_altObs_value;STEP_AltitudeObserver;write;Process 10: T5_AltitudeObserver;OS_App1_Core2;OsCore_Core0;yes;yes;global;AltitudeObserver.c:391.3-32
Out_VelocityZ_Ms_altObs_value;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:795.42-71
Out_VelocityZ_Ms_heiObs_noiseVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:377.3-40
Out_VelocityZ_Ms_heiObs_processVariance;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:378.3-42
Out_VelocityZ_Ms_heiObs_valid;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:379.3-32
Out_VelocityZ_Ms_heiObs_value;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:374.3-32
Out_VelocityZ_Ms_rem;TASK_T1_Controllers;read;Process 6: T1_Controllers;OS_App0_Core0;OsCore_Core1;yes;yes;global;copter_var2_4.c:789.33-53
Out_VelocityZ_Ms_rem;TASK_T6_DSP;write;Process 11: T6_DSP;OS_App0_Core2;OsCore_Core0;yes;yes;global;copter_var2_4.c:938.4-24
OutAccZ_Mss_heiObs_valid;STEP_HeightObserver;write;Process 9: T4_HeightObserver;OS_App1_Core1;OsCore_Core2;no;no;process local;HeightObserver.c:370.3-27
Process;TerminateTask;read;Process 3: IdleTask_OsCore_Core0;SystemApplication_OsCore_Core0;OsCore_Core0;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 3: IdleTask_OsCore_Core0;SystemApplication_OsCore_Core0;OsCore_Core0;no;yes;global;osek_stub.c:1233.6-32
Process;TerminateTask;read;Process 4: IdleTask_OsCore_Core1;SystemApplication_OsCore_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1226.62-79
Process;TerminateTask;read;Process 4: IdleTask_OsCore_Core1;SystemApplication_OsCore_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1233.6-32
Process;ActivateTask;read;Process 19: T2_periodic_9ms;OS_App0_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1164.62-79
Process;ActivateTask;read;Process 19: T2_periodic_9ms;OS_App0_Core1;OsCore_Core1;no;yes;global;osek_stub.c:1171.6-32
